filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.08065v1_A New Strategy for Verifying Reach-Avoid Specifica.pdf,A New Strategy for Verifying Reach-Avoid,REGEX_NER_PENDING,None,arXiv:2601.08065,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08070v1_Semantic Gravity Wells Why Negative Constraints Ba.pdf,Semantic Gravity Wells: Why Negative Constraints Backfire,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08079v1_MemoBrain Executive Memory as an Agentic Brain for.pdf,MemoBrain: Executive Memory as an Agentic Brain for Reasoning,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08089v1_Q-realign Piggybacking Realignment on Quantization.pdf,Q-realign: Piggybacking Realignment on Quantization for Safe and,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08094v1_Local-Global Feature Fusion for Subject-Independen.pdf,Local-Global Feature Fusion for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08104v1_High-Fidelity Modeling of Stochastic Chemical Dyna.pdf,HIGH-FIDELITYMODELING OFSTOCHASTICCHEMICAL,REGEX_NER_PENDING,None,arXiv:2601.08104,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08107v1_STO-RL Offline RL under Sparse Rewards via LLM-Gui.pdf,STO-RL: Offline RL under Sparse Rewards via LLM-Guided,REGEX_NER_PENDING,10.1145/nnnnnnn.nnnnnnn,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08108v1_Debiasing Large Language Models via Adaptive Causa.pdf,Debiasing Large Language Models via Adaptive Causal Prompting with,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08109v1_CSQL Mapping Documents into Causal Databases.pdf,Csql: MappingDocuments intoCausalDatabases ∗,REGEX_NER_PENDING,None,arXiv:2601.08109,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08118v1_MirrorBench An Extensible Framework to Evaluate Us.pdf,MIRRORBENCH: ANEXTENSIBLEFRAMEWORK TOEVALUATEUSER-PROXY,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08125v1_How vehicles change lanes after encountering crash.pdf,How vehicles change lanes after encountering crashes: Empirical,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08127v1_PathoGen Diffusion-Based Synthesis of Realistic Le.pdf,PathoGen: Diffusion-Based Synthesis of Realistic Lesions in,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08128v1_Embedded AI Companion System on Edge Devices.pdf,Embedded AI Companion System on Edge Devices,REGEX_NER_PENDING,None,arXiv:2601.08128,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08133v1_How Do Optical Flow and Textual Prompts Collaborat.pdf,How Do Optical Flow and Textual Prompts Collaborate to Assist in Audio-Visual,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08139v1_Subspace Alignment for Vision-Language Model Test-.pdf,Subspace Alignment for Vision-Language Model Test-time Adaptation,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08141v1_Qalb Largest State-of-the-Art Urdu Large Language .pdf,Qalb: Largest State-of-the-Art Urdu Large,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08146v2_Mechanisms are Transferable Data-Efficient Low-Res.pdf,Mechanisms are Transferable: Data-Efficient Low-Resource Adaptation,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08148v1_Enriching Semantic Profiles into Knowledge Graph f.pdf,Enriching Semantic Profiles into Knowledge Graph for,REGEX_NER_PENDING,10.1145/3770854.3780324,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08149v1_Dynamic Graph Structure Learning via Resistance Cu.pdf,Dynamic Graph Structure Learning via Resistance Curvature Flow,REGEX_NER_PENDING,None,arXiv:2601.08149,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08156v1_Project Synapse A Hierarchical Multi-Agent Framewo.pdf,Project Synapse: A Hierarchical,REGEX_NER_PENDING,None,arXiv:2601.08156,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08160v1_SwiftMem Fast Agentic Memory via Query-aware Index.pdf,SwiftMem: Fast Agentic Memory via Query-aware Indexing,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08166v1_ZeroDVFS Zero-Shot LLM-Guided Core and Frequency A.pdf,ZeroDVFS: Zero-Shot LLM-Guided Core and Frequency,REGEX_NER_PENDING,None,arXiv:2601.08166,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08173v1_The Agents First Day Benchmarking Learning Explora.pdf,"The Agent’s First Day: Benchmarking Learning, Exploration, and",REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08176v1_Prompt-Based Clarity Evaluation and Topic Detectio.pdf,Prompt-Based Clarity Evaluation and Topic,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08179v1_Instruction-Driven 3D Facial Expression Generation.pdf,Instruction-Driven 3D Facial Expression Generation,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08183v2_GI-Bench A Panoramic Benchmark Revealing the Knowl.pdf,GI-Bench: A Panoramic Benchmark Revealing the Knowledge-Experience Dissociation,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08185v1_Autonomous Materials Exploration by Integrating Au.pdf,Autonomous Materials Exploration by Integrating Automated Phase Identification,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08187v2_Improving LLM Reasoning with Homophily-aware Struc.pdf,IMPROVINGLLM REASONING WITHHOMOPHILY-AWARE,REGEX_NER_PENDING,None,arXiv:2601.08187,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08189v2_ForgetMark Stealthy Fingerprint Embedding via Targ.pdf,FORGETMARK: STEALTHY FINGERPRINT EMBEDDING VIA TARGETED UNLEARNING,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08196v1_Evaluating Implicit Regulatory Compliance in LLM T.pdf,Evaluating Implicit Regulatory Compliance in LLM Tool Invocation via,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08211v1_Adapting Rules of Official International Mahjong f.pdf,Adapting Rules of Official International Mahjong,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08223v2_DNF Dual-Layer Nested Fingerprinting for Large Lan.pdf,DNF: DUAL-LAYER NESTED FINGERPRINTING FOR LARGE LANGUAGE MODEL,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08224v1_An Axiomatic Approach to General Intelligence SANC.pdf,An Axiomatic Approach to General Intelligence:,REGEX_NER_PENDING,None,arXiv:2601.08224,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08226v1_Knowledge-based learning in Text-RAG and Image-RAG.pdf,Knowledge-based learning in Text-RAG and Image-RAG,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08230v1_GADPN Graph Adaptive Denoising and Perturbation Ne.pdf,GADPN: Graph Adaptive Denoising and Perturbation Networks via,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08235v2_MPCI-Bench A Benchmark for Multimodal Pairwise Con.pdf,MPCI-Bench: A Benchmark for Multimodal Pairwise Contextual Integrity,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08237v1_The End of Reward Engineering How LLMs Are Redefin.pdf,The End of Reward Engineering: How LLMs Are,REGEX_NER_PENDING,None,arXiv:2601.08237,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08251v1_Hyperbolic Heterogeneous Graph Transformer.pdf,Hyperbolic Heterogeneous Graph Transformer,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08254v1_Large Artificial Intelligence Model Guided Deep Re.pdf,Large Artificial Intelligence Model–Guided Deep Reinforcement Learning for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08257v2_On Evaluation of Unsupervised Feature Selection fo.pdf,On Evaluation of Unsupervised Feature Selection for,REGEX_NER_PENDING,None,arXiv:2601.08257,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08258v1_T3 Benchmarking Sycophancy and Skepticism in Causa.pdf,T3: Benchmarking Sycophancy and Skepticism in Causal Judgment,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08262v1_VGG Induced Deep Hand Sign Language Detection.pdf,VGG Induced Deep Hand Sign Language Detection,REGEX_NER_PENDING,None,arXiv:2601.08262,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08271v1_Sparsity Is Necessary Polynomial-Time Stability fo.pdf,Sparsity Is Necessary: Polynomial-Time Stability for Agentic,REGEX_NER_PENDING,None,arXiv:2601.08271,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08273v1_HIPPO Accelerating Video Large Language Models Inf.pdf,HIPPO: Accelerating Video Large Language Models Inference via,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08276v1_ToolACE-MCP Generalizing History-Aware Routing fro.pdf,ToolACE-MCP: Generalizing History-Aware Routing from MCP Tools to,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08280v1_Greedy Is Enough Sparse Action Discovery in Agenti.pdf,Greedy Is Enough: Sparse Action Discovery in Agentic LLMs,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08288v1_OpenMic A Multi-Agent-Based Stand-Up Comedy Genera.pdf,OpenMic: A Multi-Agent-Based Stand-Up Comedy Generation System,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08297v1_Demystifying the Slash Pattern in Attention The Ro.pdf,Demystifying the Slash Pattern in Attention: The Role of RoPE,REGEX_NER_PENDING,None,arXiv:2601.08297,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08302v1_Enhancing Sentiment Classification and Irony Detec.pdf,Enhancing Sentiment Classification and Irony Detection in Large Language Models,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08310v1_ORBIT On-policy Exploration-Exploitation for Contr.pdf,"January 14, 2026",REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08311v1_Enhancing Image Quality Assessment Ability of LMMs.pdf,Enhancing Image Quality Assessment Ability of,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08323v1_AtomMem  Learnable Dynamic Agentic Memory with Ato.pdf,AtomMem : Learnable Dynamic Agentic Memory,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08327v1_Safe Heterogeneous Multi-Agent RL with Communicati.pdf,Safe Heterogeneous Multi-Agent RL with,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08332v1_IGAN A New Inception-based Model for Stable and Hi.pdf,IGAN: A New Inception-based Model for Stable,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08333v1_Semantic Laundering in AI Agent Architectures Why .pdf,Semantic Laundering in AI Agent Architectures:,REGEX_NER_PENDING,None,arXiv:2601.08333,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08360v1_Scalable Sequential Recommendation under Latency a.pdf,Scalable Sequential Recommendation under,REGEX_NER_PENDING,None,arXiv:2601.08360,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08371v1_Geo-NVS-w Geometry-Aware Novel View Synthesis In-t.pdf,Geo-NVS-w: Geometry-Aware Novel View Synthesis In-the-Wild,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08379v1_Training-Free Distribution Adaptation for Diffusio.pdf,Training-Free Distribution Adaptation for Diffusion,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08380v1_Thematic Working Group 5 -- Artificial Intelligenc.pdf,EDUsummIT 2025 - eBook,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08382v2_A Qualitative Model to Reason about Object Rotatio.pdf,A Qualitative Model to Reason about Object Rotations – applied to solve the Cube,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08383v1_Deconstructing Pre-training Knowledge Attribution .pdf,Deconstructing Pre-training: Knowledge Attribution Analysis in MoE and Dense,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08388v1_Creativity in AI as Emergence from Domain-Limited .pdf,Creativity in AI as Emergence from,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08393v1_Controlled LLM Training on Spectral Sphere.pdf,Controlled LLM Training on Spectral Sphere,REGEX_NER_PENDING,None,arXiv:2601.08393,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08401v1_An Explainable Two Stage Deep Learning Framework f.pdf,An Explainable Two-Stage Deep Learning,REGEX_NER_PENDING,None,arXiv:2601.08401,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08402v1_PATS Personality-Aware Teaching Strategies with La.pdf,PATS: Personality-Aware Teaching Strategies,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08403v1_Owen-Shapley Policy Optimization OSPO A Principled.pdf,Owen-Shapley Policy Optimization (OSPO): A Principled RL Algorithm for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08406v1_WebTrap Park An Automated Platform for Systematic .pdf,WebTrap Park: An Automated Platform for Systematic Security Evaluation of,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08412v1_Hybrid Distillation with CoT Guidance for Edge-Dro.pdf,Hybrid Distillation with CoT Guidance for Edge-Drone Control Code,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08415v2_Regulatory gray areas of LLM Terms.pdf,Regulatory gray areas of LLM Terms,REGEX_NER_PENDING,None,arXiv:2601.08415,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08418v1_Taxon Hierarchical Tax Code Prediction with Semant.pdf,Taxon: Hierarchical Tax Code Prediction,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08430v1_RubricHub A Comprehensive and Highly Discriminativ.pdf,RubricHub: A Comprehensive and Highly Discriminative Rubric Dataset,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08434v3_Large Multimodal Models for Embodied Intelligent D.pdf,Large Multimodal Models for Embodied Intelligent,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08441v1_YaPO Learnable Sparse Activation Steering Vectors .pdf,YaPO: Learnable Sparse Activation Steering Vectors for Domain,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08444v1_Beyond Linearization Attributed Table Graphs for T.pdf,Beyond Linearization: Attributed Table Graphs for Table Reasoning,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08448v1_Divide and Conquer Static-Dynamic Collaboration fo.pdf,Divide and Conquer: Static-Dynamic Collaboration for Few-Shot,REGEX_NER_PENDING,10.1145/3731715.3733310,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08450v1_Decoding Order Matters in Autoregressive Speech Sy.pdf,DECODING ORDER MA TTERS IN AUTOREGRESSIVE SPEECH SYNTHESIS,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08457v1_An Under-Explored Application for Explainable Mult.pdf,Information Classification: General,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08462v1_M3-BENCH Process-Aware Evaluation of LLM Agents So.pdf,M3-BENCH: Process-Aware Evaluation of LLM Agents Social Behaviors in,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08464v1_CoMa Contextual Massing Generation with Vision-Lan.pdf,CoMa: Contextual Massing Generation with Vision-Language Models,REGEX_NER_PENDING,None,arXiv:2601.08464,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08468v1_JudgeRLVR Judge First Generate Second for Efficien.pdf,"JudgeRLVR: Judge First, Generate Second for",REGEX_NER_PENDING,None,arXiv:2601.08468,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08472v1_sui-1 Grounded and Verifiable Long-Form Summarizat.pdf,sui-1: Grounded and Verifiable,REGEX_NER_PENDING,None,arXiv:2601.08472,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08475v1_SUMMPILOT Bridging Efficiency and Customization fo.pdf,SUMMPILOT: Bridging Efficiency and Customization,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08490v1_BenchOverflow Measuring Overflow in Large Language.pdf,Published in Transactions on Machine Learning Research (01/2026),REGEX_NER_PENDING,None,arXiv:2601.08490,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08493v1_PKI Prior Knowledge-Infused Neural Network for Few.pdf,PKI: Prior Knowledge-Infused Neural Network for,REGEX_NER_PENDING,None,arXiv:2601.08493,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08499v2_EfficientFSL Enhancing Few-Shot Classification via.pdf,EfficientFSL: Enhancing Few-Shot Classification via Query-Only Tuning in Vision,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08503v1_Temporal Fusion Nexus A task-agnostic multi-modal .pdf,Temporal Fusion Nexus: A task-agnostic multi-,REGEX_NER_PENDING,None,arXiv:2601.08503,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08509v1_What If TSF A Benchmark for Reframing Forecasting .pdf,What If TSF: A Benchmark for Reframing Forecasting,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08510v2_STAGE A Benchmark for Knowledge Graph Construction.pdf,STAGE: A Benchmark for Knowledge Graph,REGEX_NER_PENDING,None,arXiv:2601.08510,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08519v1_CD2 Constrained Dataset Distillation for Few-Shot .pdf,CD2: Constrained Dataset Distillation for Few-Shot Class-Incremental Learning,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08531v1_Sketch-Based Facade Renovation With Generative AI .pdf,Sketch-Based Facade Renovation With Generative AI Models,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08545v2_Learner-Tailored Program Repair A Solution Generat.pdf,Learner-Tailored Program Repair: A Solution Generator with,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08549v1_Contrastive and Multi-Task Learning on Noisy Brain.pdf,Published as a conference paper at ICLR 2026,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08557v1_VideoHEDGE Entropy-Based Hallucination Detection f.pdf,VideoHEDGE: Entropy-Based Hallucination Detection for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08559v1_WaterCopilot An AI-Driven Virtual Assistant for Wa.pdf,WaterCopilot: An AI-Driven Virtual Assistant,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08565v1_Rewriting Video Text-Driven Reauthoring of Video F.pdf,Rewriting Video: Text-Driven Reauthoring of Video Footage,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08602v1_WaveFormer Frequency-Time Decoupled Vision Modelin.pdf,WaveFormer: Frequency-Time Decoupled Vision Modeling with Wave Equation,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08605v1_ExpSeek Self-Triggered Experience Seeking for Web .pdf,ExpSeek: Self-Triggered Experience Seeking for Web Agents,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08611v1_VeriTaS The First Dynamic Benchmark for Multimodal.pdf,VERITAS: The First Dynamic Benchmark for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08620v1_ViDoRe V3 A Comprehensive Evaluation of Retrieval .pdf,ViDoRe V3: A Comprehensive Evaluation of Retrieval Augmented,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
2601.08623v1_SafeRedir Prompt Embedding Redirection for Robust .pdf,SafeRedir: Prompt Embedding Redirection for,REGEX_NER_PENDING,None,None,None,None,0,REGEX_BASELINE,Apple M1 (Metal)
